wht_profile_tin_active,wht_profile_years_on_register,wht_profile_is_profile_complete,wht_profile_director_tin_coverage_ratio,wht_profile_has_all_director_tins,wht_vat_is_vat_registered,wht_vat_efris_usage_ratio,wht_vat_efris_fully_compliant,wht_wht_is_wht_registered,wht_wht_is_designated_agent,wht_wht_filing_compliance_ratio,wht_wht_avg_payment_delay_days,wht_wht_supplier_tin_coverage_ratio,wht_wht_missing_supplier_tins_count,wht_profile_overall_filing_compliance_ratio,wht_profile_late_returns_last_12m,wht_profile_max_days_late_return,wht_pay_tax_payment_compliance_ratio_12m,wht_pay_domestic_tax_paid_12m,wht_pay_is_small_taxpayer,wht_pay_meets_minimum_payment_threshold,wht_penalty_underestimation_flag_5y,wht_penalty_underestimation_count_5y,wht_penalty_underestimation_amount_5y,wht_enforce_has_outstanding_liability,wht_enforce_on_installment_plan_flag,wht_enforce_enforcement_actions_count_5y,wht_enforce_recent_enforcement_flag,wht_investig_investigation_flag,wht_investig_investigation_count,wht_investig_last_investigation_recency_days,wht_profit_years_of_consecutive_loss,wht_profit_loss_to_turnover_ratio,wht_composite_overall_compliance_score,wht_composite_enforcement_risk_score,wht_composite_transparency_score,wht_composite_stability_score,wht_rule_any_fatal_legal_failure,label_safe_to_exempt
True,19,False,0.77,False,True,0.968,True,True,False,0.838,9.1,0.9,0,0.786,0,0,0.869,49273431.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,80.9,0.0,53.5,94.9,True,0
True,12,True,0.994,False,False,0.0,False,True,True,0.745,13.7,0.819,3,0.758,0,0,0.695,119955570.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.084,70.7,28.0,80.4,86.3,False,1
True,7,True,0.874,True,True,0.857,False,True,False,0.767,10.9,0.829,4,0.938,0,0,0.881,25917633.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.49,89.4,28.0,76.4,65.6,False,1
True,4,True,0.932,False,False,0.016,False,False,False,0.544,25.2,0.881,3,0.993,0,0,0.924,19022644.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.0,0.0,79.0,69.3,False,1
True,15,True,0.718,False,True,0.996,True,True,False,0.644,10.7,0.926,1,0.82,2,26,0.815,24715082.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.115,75.0,0.0,89.9,82.9,False,1
True,16,True,0.827,False,True,0.714,False,True,False,0.78,12.8,0.924,0,0.918,1,9,0.708,53880635.0,False,True,False,0,0.0,True,True,0,False,False,0,0,3,0.152,77.7,15.0,83.3,79.3,False,1
True,6,False,0.86,False,True,0.708,False,True,False,0.527,20.8,0.918,0,0.791,1,15,0.737,70468310.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.134,70.7,28.0,63.5,72.2,True,0
True,3,True,0.731,False,True,0.922,False,True,True,0.939,8.4,0.405,4,0.98,0,0,0.93,28257875.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.066,94.3,0.0,72.5,56.3,False,0
True,15,True,0.916,False,True,0.767,False,True,False,0.475,12.7,0.85,4,0.806,1,16,0.656,40975523.0,True,False,False,0,0.0,True,True,0,False,False,0,0,0,0.0,69.2,15.0,87.5,94.6,False,0
True,13,True,0.836,False,False,0.1,False,True,True,0.678,18.9,0.902,3,0.948,0,0,0.879,21831235.0,True,False,False,0,0.0,False,False,1,False,False,0,0,2,0.131,88.5,28.0,83.6,82.3,False,0
True,10,True,0.692,True,False,0.0,False,False,False,0.602,15.8,0.779,6,0.971,0,0,0.697,35502837.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.194,82.1,0.0,74.4,77.5,False,1
True,17,True,0.923,False,False,0.038,False,True,True,0.858,14.0,0.74,0,1.0,0,0,0.903,10622107.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,93.3,0.0,84.0,92.3,False,1
True,12,True,0.961,False,False,0.0,False,True,False,0.872,6.7,0.692,2,0.988,0,0,0.98,31329916.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.067,97.3,0.0,82.3,80.5,False,1
True,18,True,0.899,True,True,0.98,True,False,False,0.649,13.8,0.729,3,0.973,0,0,0.84,214127122.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.147,89.0,0.0,81.5,89.7,False,1
True,5,True,0.958,False,True,0.919,False,True,False,0.563,23.6,0.804,3,0.707,1,43,0.918,91989449.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.17,73.7,0.0,87.3,59.7,False,0
True,6,True,0.781,False,True,0.833,False,True,False,1.0,4.0,0.951,0,0.882,0,0,0.941,10665524.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,90.2,0.0,88.1,76.3,False,0
True,5,True,0.829,True,True,0.906,False,True,False,0.858,4.4,0.904,4,0.872,1,19,0.647,103176900.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.359,73.9,0.0,86.8,63.2,False,1
True,1,True,0.567,False,True,0.859,False,True,False,0.734,11.1,0.891,2,0.818,1,43,0.87,25580999.0,True,False,False,0,0.0,True,True,0,False,False,0,0,1,0.516,79.8,15.0,80.9,40.9,False,1
True,11,True,0.894,False,False,0.0,False,True,False,0.872,5.9,0.868,3,1.0,0,0,1.0,46345257.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.212,99.0,0.0,81.1,85.5,False,1
True,8,True,0.848,False,False,0.0,False,True,True,0.861,7.6,0.893,2,0.984,0,0,0.885,255576318.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.7,0.0,84.6,89.7,False,1
True,15,True,0.933,False,True,0.914,False,True,False,0.731,11.4,0.741,4,0.951,1,4,0.86,366471031.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.303,86.6,0.0,77.9,82.7,False,1
True,16,True,0.886,True,False,0.0,False,True,False,0.878,11.3,0.724,2,0.739,0,0,0.937,141178115.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.079,80.9,0.0,73.6,82.7,False,0
True,4,True,0.889,False,False,0.0,False,True,False,0.899,20.4,0.762,3,0.995,0,0,0.942,33334458.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,93.7,0.0,79.1,70.3,False,1
True,8,True,0.839,False,True,0.8,False,True,True,0.881,11.4,0.938,0,0.788,0,0,0.876,24051636.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.256,80.9,0.0,90.1,75.3,False,1
True,14,True,0.702,True,True,0.916,False,True,False,0.737,14.1,0.869,4,0.802,0,0,0.837,5806939.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.172,79.5,0.0,82.1,75.0,False,1
True,7,True,0.763,False,True,0.848,False,True,False,0.521,21.9,0.929,3,0.957,0,0,0.863,175160792.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.056,87.8,28.0,87.5,71.7,False,1
True,18,True,0.88,False,True,0.867,False,True,False,0.652,8.8,0.796,6,0.992,0,0,0.827,22461790.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.332,90.3,28.0,83.9,77.3,False,0
True,5,True,0.782,False,True,0.969,True,True,False,0.851,6.1,0.845,4,0.905,0,0,0.719,34821027.0,True,False,False,0,0.0,True,False,0,False,False,0,0,0,0.0,81.1,25.0,79.0,74.3,False,1
True,9,True,0.813,False,True,0.823,False,True,False,0.776,7.4,0.917,3,0.895,0,0,0.842,110488913.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.182,85.9,0.0,87.2,75.7,False,0
True,0,True,0.733,False,True,0.774,False,True,False,0.725,10.2,0.831,5,0.812,0,0,0.915,82259353.0,False,True,False,0,0.0,True,True,0,False,False,0,0,3,0.025,84.1,15.0,71.8,43.2,False,1
True,9,True,0.812,False,False,0.0,False,True,False,0.928,8.2,0.906,2,0.863,1,7,0.889,152773962.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.556,83.6,0.0,83.1,74.9,False,0
True,14,True,0.926,False,True,0.819,False,True,False,0.779,13.2,0.872,4,0.859,1,10,0.962,19420229.0,True,False,True,3,5165224.0,False,False,0,False,False,0,0,2,0.354,85.8,25.0,77.7,76.5,False,0
True,6,True,0.958,False,True,0.938,False,True,False,0.789,15.1,0.613,5,0.769,0,0,0.783,16130745.0,True,False,True,3,17497158.0,False,False,1,False,False,0,0,3,0.112,75.0,53.0,78.9,62.2,False,0
True,17,True,0.877,True,False,0.0,False,True,True,0.767,8.1,0.707,3,0.812,0,0,0.9,29357907.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,83.8,0.0,78.7,94.0,False,1
True,13,True,0.981,False,True,0.856,False,True,True,0.674,12.0,0.976,2,1.0,0,0,0.884,12133195.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.131,92.8,0.0,93.2,85.3,False,1
True,10,True,0.912,False,True,0.788,False,True,False,0.899,16.2,0.812,4,1.0,0,0,0.889,11110448.0,True,False,False,0,0.0,False,False,2,True,False,0,0,3,0.459,92.3,36.0,79.7,68.9,False,0
True,1,True,0.818,False,True,0.901,False,False,False,0.644,13.5,0.911,1,0.885,2,10,0.911,86861594.0,True,True,False,0,0.0,False,False,1,False,False,0,0,2,0.229,82.4,28.0,85.3,46.1,False,0
True,3,True,0.822,False,False,0.0,False,True,True,0.811,17.8,0.86,2,0.956,0,0,1.0,24088444.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.124,94.6,0.0,86.2,58.6,False,1
True,13,True,0.836,False,False,0.0,False,True,True,0.696,9.8,0.843,1,0.578,6,4,0.841,70790151.0,True,True,True,1,4319660.0,False,False,1,False,False,0,0,3,0.258,53.0,53.0,82.9,77.1,False,0
True,15,True,0.952,False,True,0.846,False,False,False,0.378,13.6,0.691,4,0.788,4,41,0.653,9042244.0,True,False,False,0,0.0,False,False,1,True,False,0,0,2,0.046,60.5,28.0,82.4,82.9,False,1
True,3,True,0.7,False,True,0.808,False,True,False,0.762,19.2,0.819,2,0.77,0,0,0.792,25476462.0,True,False,True,3,2171403.0,False,False,0,False,False,0,0,1,0.205,74.8,25.0,82.9,56.7,False,1
True,19,True,0.621,False,True,0.987,True,False,False,0.583,17.9,0.819,0,1.0,0,0,1.0,52601446.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.196,97.0,0.0,84.6,86.1,False,1
True,4,True,0.858,False,True,0.804,False,False,False,0.454,18.4,0.927,0,0.886,2,31,0.811,79807575.0,False,True,False,0,0.0,False,False,2,True,False,0,0,3,0.33,77.2,36.0,92.7,51.5,False,0
True,13,True,0.962,False,True,0.877,False,False,False,0.682,21.2,0.975,1,0.993,0,0,0.756,87369520.0,False,True,True,3,9505045.0,False,False,0,False,False,0,0,1,0.53,85.1,25.0,95.1,78.6,False,1
True,0,True,0.769,True,False,0.0,False,True,False,0.764,17.7,0.956,0,0.952,0,0,0.943,16298676.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,91.8,0.0,74.2,53.0,False,1
True,8,True,0.879,False,True,0.796,False,False,False,0.773,12.5,0.772,2,0.854,1,44,0.728,57147326.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.045,75.1,0.0,82.9,74.0,False,1
True,6,True,0.789,False,False,0.109,False,True,False,0.779,10.9,0.854,3,1.0,0,0,0.549,18979633.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.087,77.9,28.0,84.3,63.1,False,0
True,4,True,0.883,False,False,0.0,False,True,False,0.851,4.6,0.83,1,0.893,1,30,0.896,17527650.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,86.2,0.0,83.0,69.2,False,0
True,7,True,0.965,False,True,0.825,False,True,False,0.641,9.9,0.865,3,0.92,0,0,0.729,45389408.0,True,False,False,0,0.0,False,False,1,False,False,0,0,1,0.14,81.8,28.0,85.0,75.3,False,0
True,10,True,0.918,True,True,0.884,False,True,True,0.745,22.8,0.966,0,0.965,0,0,0.963,24698482.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.241,92.6,0.0,88.4,75.7,False,0
False,4,True,0.953,False,False,0.04,False,True,True,0.981,7.7,0.584,8,0.911,0,0,0.744,19651877.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.048,82.3,28.0,67.4,64.2,True,0
True,15,True,0.679,False,True,0.647,False,True,False,1.0,7.5,0.58,4,0.847,1,26,0.672,20049754.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.254,73.1,0.0,68.6,79.1,False,1
True,15,True,0.886,False,True,0.831,False,True,False,0.83,9.1,0.613,7,0.941,0,0,0.933,59720623.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.133,92.2,0.0,76.4,87.9,False,1
True,4,True,0.954,True,True,0.805,False,True,False,0.878,7.5,0.723,4,0.799,1,17,0.7,21649561.0,False,True,False,0,0.0,True,True,0,False,False,0,0,3,0.174,71.7,15.0,85.2,53.2,False,1
False,19,True,0.791,False,False,0.038,False,True,True,0.898,6.6,0.705,7,0.806,1,44,0.841,19729888.0,True,False,False,0,0.0,False,False,1,False,False,0,0,1,0.178,78.6,28.0,71.9,84.9,True,0
True,11,True,0.987,False,True,0.931,False,True,True,0.926,4.4,0.94,2,0.994,0,0,0.904,398681052.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,94.6,0.0,92.8,98.4,False,1
False,6,True,0.971,False,True,0.911,False,True,False,0.783,10.6,0.901,3,0.821,0,0,0.866,10366762.0,True,False,True,3,23862535.0,False,False,0,False,False,0,0,3,0.215,82.3,25.0,87.6,58.9,True,0
True,18,True,0.935,False,False,0.06,False,True,False,0.746,15.0,0.794,3,0.839,3,20,0.819,33168229.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,73.0,0.0,75.6,94.2,False,0
True,12,True,0.903,False,True,0.614,False,True,False,0.696,22.5,0.8,2,0.797,3,5,0.623,17101808.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.347,60.6,0.0,85.3,72.5,False,1
True,3,True,0.714,False,True,0.877,False,False,False,0.446,15.2,0.884,1,0.859,1,27,0.599,3543561.0,True,False,False,0,0.0,True,False,0,False,False,0,0,0,0.0,69.2,25.0,82.5,62.5,False,0
True,15,True,0.74,False,False,0.092,False,True,False,0.916,4.6,0.533,8,0.915,0,0,0.935,12787737.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.453,91.6,0.0,62.6,73.3,False,0
True,8,True,0.945,False,True,0.623,False,True,False,0.703,18.5,0.882,2,0.953,0,0,0.85,30157883.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,87.6,0.0,91.8,86.1,False,1
True,9,True,0.862,False,False,0.0,False,True,False,0.889,3.8,0.844,0,0.93,0,0,0.98,163691945.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.162,94.6,0.0,77.9,84.9,False,0
True,12,True,0.88,False,True,0.785,False,True,True,0.855,13.2,0.784,4,0.872,2,43,0.83,19693467.0,True,False,False,0,0.0,False,False,1,True,False,0,0,0,0.0,78.2,28.0,87.2,93.4,False,1
True,0,True,0.662,False,True,0.783,False,True,False,0.949,16.8,0.769,1,0.975,0,0,0.693,14078277.0,True,False,False,0,0.0,True,True,0,False,False,0,0,0,0.0,82.0,15.0,78.8,52.8,False,0
True,17,True,0.808,True,False,0.008,False,True,True,0.863,5.4,0.922,1,0.958,0,0,0.727,27557622.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.359,84.5,28.0,80.1,77.0,False,1
True,12,True,0.87,False,True,0.849,False,False,False,0.357,13.9,0.784,3,0.838,1,30,0.927,188789956.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,83.0,0.0,84.6,97.2,False,1
True,11,True,0.896,True,True,0.994,True,True,True,0.911,8.6,0.819,2,0.96,0,0,0.583,27976502.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,77.6,28.0,87.6,94.0,False,0
True,1,True,0.89,False,True,0.921,False,False,False,0.608,35.8,0.856,1,0.974,0,0,0.944,10376976.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.218,90.1,0.0,91.9,38.8,False,0
True,15,True,0.916,False,True,0.716,False,True,False,0.971,5.1,0.789,3,0.81,0,0,0.722,8820093.0,True,False,False,0,0.0,True,False,2,True,False,0,0,3,0.094,76.2,61.0,81.5,77.6,False,0
True,7,True,0.993,False,False,0.0,False,False,False,0.699,16.0,0.954,0,1.0,0,0,0.817,79031432.0,False,True,False,0,0.0,True,True,0,False,False,0,0,1,0.033,89.1,15.0,92.9,78.9,False,0
True,16,True,0.858,False,True,0.683,False,True,False,0.854,12.8,0.917,2,1.0,0,0,1.0,23112387.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,97.9,0.0,79.8,93.6,False,1
True,18,True,0.973,False,True,1.0,True,True,True,0.71,11.9,0.759,2,0.862,0,0,0.784,39891611.0,False,True,False,0,0.0,True,False,1,True,False,0,0,2,0.067,80.7,53.0,79.9,84.9,False,0
True,4,True,0.927,False,False,0.0,False,True,False,0.781,10.3,0.8,1,0.928,1,8,0.9,20696622.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.239,87.3,0.0,84.1,59.5,False,1
True,19,True,0.867,False,True,0.733,False,True,False,0.861,15.4,0.644,5,0.776,4,10,0.73,30856296.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.129,62.9,0.0,76.0,86.9,False,1
True,7,True,0.935,False,True,0.867,False,True,False,0.828,6.0,0.987,0,0.98,0,0,0.871,76297278.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.1,0.0,95.4,83.7,False,1
True,4,True,0.889,False,False,0.085,False,True,False,1.0,3.3,0.721,3,0.985,0,0,1.0,209521777.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,98.6,0.0,79.6,73.4,False,0
True,15,True,0.978,False,False,0.058,False,False,False,0.563,11.2,0.818,4,0.675,4,43,0.592,10147334.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.199,51.9,28.0,84.4,83.3,False,0
True,13,True,0.844,False,True,0.922,False,False,False,0.484,18.4,0.757,1,0.92,1,7,0.956,46453118.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.02,88.0,0.0,82.7,90.3,False,1
True,17,True,0.909,False,False,0.0,False,True,False,0.915,3.9,0.762,3,0.741,0,0,0.807,71542054.0,False,True,True,1,5684716.0,False,False,2,True,False,0,0,1,0.157,76.4,61.0,80.0,87.6,False,1
True,17,True,0.814,False,True,0.979,True,False,False,0.669,11.8,0.681,9,0.809,1,35,0.78,111505670.0,False,True,False,0,0.0,False,False,1,False,False,0,0,3,0.186,75.1,28.0,78.1,79.6,False,0
True,18,True,0.529,False,True,0.997,True,True,False,0.836,10.7,0.927,2,0.813,1,20,0.813,133227433.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.108,77.0,28.0,72.6,85.9,False,0
True,19,True,0.848,False,False,0.026,False,True,False,0.887,12.1,0.623,5,0.961,0,0,0.866,57612999.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.256,89.8,28.0,73.7,84.8,False,1
True,6,True,0.892,False,True,0.763,False,False,False,0.666,24.7,0.799,1,0.787,0,0,0.88,160580534.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.528,78.8,0.0,78.1,55.7,False,0
True,5,True,0.933,False,True,0.735,False,False,False,0.584,13.8,0.72,4,0.851,1,7,0.78,30114017.0,True,False,False,0,0.0,False,False,1,True,False,0,0,2,0.2,77.1,28.0,83.5,61.1,False,1
True,10,True,0.725,False,True,0.93,False,True,False,0.78,13.8,0.827,3,0.938,1,7,0.616,40287262.0,False,True,True,1,5298033.0,True,True,0,False,False,0,0,0,0.0,74.5,40.0,82.4,94.6,False,1
True,13,True,0.624,False,True,0.965,True,True,False,0.584,9.8,0.672,4,0.963,0,0,0.798,14155775.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.093,87.3,28.0,71.4,78.5,False,1
True,9,True,0.972,True,True,0.869,False,True,False,0.945,11.8,0.791,3,0.78,1,14,0.958,688096546.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,81.6,0.0,82.7,95.4,False,1
True,4,True,0.85,False,True,0.916,False,True,False,0.729,11.6,0.797,1,0.958,0,0,0.666,58901440.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.121,80.7,28.0,87.5,60.2,False,0
True,2,True,0.711,False,True,0.982,True,True,True,0.867,3.8,0.899,0,0.893,0,0,0.758,58231316.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.279,82.6,0.0,83.3,52.2,False,1
True,19,True,0.867,False,True,0.89,False,False,False,0.502,11.1,0.764,1,0.807,1,22,0.795,38125272.0,True,False,True,1,7982114.0,False,False,1,True,False,0,0,3,0.063,75.8,53.0,86.2,80.9,False,0
True,7,True,0.837,False,True,0.968,True,False,False,0.529,17.0,0.873,2,0.896,2,42,0.647,13178828.0,True,False,True,3,25567524.0,False,False,1,True,False,0,0,2,0.495,70.6,53.0,81.8,60.3,False,0
True,11,True,0.88,False,False,0.105,False,False,False,0.411,16.7,0.635,5,0.836,0,0,0.855,14250064.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.035,81.7,0.0,76.0,83.9,False,0
True,10,True,0.899,False,True,0.809,False,True,True,0.883,5.8,0.876,2,0.861,0,0,0.658,43708991.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.284,76.0,28.0,84.0,83.6,False,1
True,10,True,0.95,False,True,0.926,False,False,False,0.611,12.8,0.87,0,0.607,1,9,0.708,14897860.0,True,False,True,2,29068077.0,False,False,1,True,False,0,0,2,0.053,60.6,53.0,77.2,83.6,False,0
True,18,True,0.881,False,True,0.82,False,False,False,0.558,21.0,0.922,4,0.991,0,0,0.795,12527721.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.102,86.8,0.0,86.3,78.1,False,1
True,4,True,0.91,False,False,0.0,False,True,False,0.847,15.5,0.56,9,0.509,1,8,0.785,101444948.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,58.2,28.0,72.8,72.1,False,0
True,4,True,0.465,False,True,0.967,True,False,False,0.637,26.9,0.777,5,0.7,1,39,0.865,36720989.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,70.4,28.0,63.8,70.4,False,0
True,18,True,0.931,False,True,0.891,False,True,False,0.862,10.1,0.915,1,0.938,0,0,0.799,30565317.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.221,85.9,0.0,82.7,76.6,False,1
True,7,True,0.826,False,True,0.727,False,False,False,0.267,23.2,0.857,4,0.84,0,0,0.747,51568526.0,False,True,True,3,20850124.0,False,False,0,False,False,0,0,2,0.196,75.9,25.0,79.6,70.1,False,0
True,13,True,0.937,False,False,0.0,False,True,True,0.695,7.2,0.834,6,0.915,2,21,0.854,57444922.0,True,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,82.6,0.0,81.2,95.2,False,0
True,8,True,0.957,False,True,0.952,True,False,False,0.776,14.3,0.69,5,0.771,3,24,0.816,197341780.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.302,69.3,28.0,80.4,73.7,False,0
True,17,False,0.912,False,False,0.01,False,True,False,0.915,8.7,0.801,2,0.599,4,25,0.717,30185931.0,True,False,False,0,0.0,True,False,1,False,False,0,0,1,0.118,53.8,53.0,56.8,87.1,True,0
True,7,True,0.694,False,True,0.869,False,True,False,0.678,11.3,0.798,3,0.85,2,15,0.817,24475511.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.119,76.6,0.0,71.0,66.8,False,1
True,5,True,0.917,False,False,0.0,False,True,False,0.839,6.1,0.837,1,0.867,0,0,0.75,48184638.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.181,80.4,28.0,81.6,58.3,False,0
True,1,True,0.721,False,False,0.012,False,True,False,0.88,7.1,0.866,2,0.816,1,25,0.617,110105590.0,False,True,False,0,0.0,True,False,0,False,False,0,0,1,0.071,68.9,25.0,77.1,54.5,False,0
True,18,True,0.634,False,True,0.932,False,False,False,0.725,10.3,0.882,1,0.887,1,8,0.686,59079237.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,75.5,28.0,83.3,95.2,False,0
True,4,True,0.886,False,False,0.022,False,True,False,0.537,15.5,0.85,1,1.0,0,0,0.803,25409602.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.234,88.5,0.0,82.2,56.0,False,1
True,6,True,0.715,False,True,0.725,False,True,False,0.941,9.5,0.55,10,0.752,3,19,0.44,34052326.0,True,False,False,0,0.0,True,True,0,False,False,0,0,2,0.08,52.0,15.0,68.6,68.3,False,0
True,3,True,0.945,False,True,0.893,False,False,False,0.326,14.0,0.714,2,0.745,0,0,0.655,26328612.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.034,68.1,0.0,83.6,53.0,False,0
True,13,True,0.965,False,False,0.0,False,True,False,0.953,6.8,0.68,6,0.979,1,8,0.984,96902849.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,94.5,0.0,77.3,96.1,False,1
True,3,True,0.801,False,False,0.0,False,False,False,0.568,16.3,0.591,4,0.715,1,23,0.781,40560279.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.289,69.2,0.0,73.6,51.4,False,0
True,4,True,0.932,False,False,0.002,False,False,False,0.439,18.5,0.862,2,1.0,0,0,0.802,60305577.0,True,True,False,0,0.0,False,False,1,True,False,0,0,2,0.183,88.0,28.0,81.8,58.7,False,0
True,6,True,0.83,False,True,0.773,False,False,False,0.425,17.8,0.836,1,0.777,3,10,0.716,18533211.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.103,64.5,0.0,87.9,70.7,False,0
True,12,True,0.952,True,True,0.749,False,True,False,0.953,3.2,0.932,2,0.953,0,0,0.758,21490029.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.168,86.0,0.0,90.4,77.3,False,0
True,6,True,0.907,False,True,0.97,True,True,False,1.0,1.8,0.728,5,0.879,1,22,0.653,108916764.0,False,True,False,0,0.0,True,True,0,False,False,0,0,2,0.049,74.9,15.0,78.0,71.0,False,0
True,1,True,0.774,False,True,0.868,False,True,True,0.769,23.4,0.81,3,0.904,0,0,0.731,47390733.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,78.7,28.0,81.5,58.8,False,0
True,18,True,0.935,False,False,0.091,False,True,False,0.861,12.4,0.852,3,0.97,0,0,0.866,18755250.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.215,90.2,0.0,79.2,75.9,False,1
True,13,True,0.814,False,False,0.0,False,False,False,0.525,16.9,0.748,6,0.833,2,44,0.774,13337120.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.195,72.8,0.0,73.3,83.8,False,0
True,8,True,0.984,True,True,0.677,False,True,True,0.956,7.2,0.757,3,0.837,0,0,0.712,17213022.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.276,76.9,0.0,86.7,74.2,False,1
